CustomerID,Recency,Frequency,Monetary,Cluster
13766.0,495.0,1.0,190.35,1
13767.0,2.0,46.0,29205.900999999645,2
13768.0,726.0,2.0,875.97,1
13769.0,2.0,20.0,5478.12,3
13770.0,422.0,4.0,785.37,1
13771.0,64.0,9.0,5728.82,3
13772.0,34.0,8.0,3100.02,0
13773.0,397.0,2.0,301.54,1
13774.0,82.0,1.0,345.0,0
13775.0,591.0,1.0,1049.66,1
13776.0,428.0,2.0,623.98,1
13777.0,1.0,46.0,29205.900999999645,2
13778.0,103.0,4.0,1124.49,0
13779.0,516.0,1.0,161.13,1
13780.0,7.0,3.0,732.07,0
13781.0,251.0,3.0,778.83,0
13782.0,13.0,13.0,1786.08,3
13783.0,488.0,4.0,1542.09,1
13784.0,10.0,14.0,2910.23,3
13785.0,429.0,4.0,542.49,1
13786.0,367.0,6.0,3127.99,1
13787.0,76.0,6.0,1222.5,0
13788.0,505.0,1.0,3.75,1
13789.0,388.0,1.0,239.45999999999998,1
13790.0,4.0,1.0,348.8,0
13791.0,128.0,2.0,1516.0,0
13792.0,66.0,3.0,383.95,0
13793.0,647.0,1.0,96.0,1
13794.0,547.0,1.0,126.03,1
13795.0,388.0,4.0,836.3,1
13796.0,499.0,1.0,289.7,1
13797.0,437.0,3.0,1179.45,1
13798.0,1.0,46.0,29205.900999999645,2
13799.0,117.0,9.0,2803.57,0
13800.0,310.0,3.0,1679.56,1
13801.0,67.0,1.0,324.8,0
13802.0,139.0,19.0,26259.11,2
13803.0,255.0,3.0,1338.91,0
13804.0,31.0,9.0,3161.12,0
13805.0,52.0,2.0,924.6,0
13806.0,64.0,1.0,256.38,0
13807.0,367.0,3.0,422.2,1
13808.0,6.0,5.0,1747.66,0
13809.0,305.0,3.0,679.7,1
13810.0,29.0,3.0,1499.01,0
13811.0,184.0,3.0,814.5,0
13812.0,42.0,3.0,539.0,0
13813.0,40.0,8.0,2765.47,0
13814.0,92.0,3.0,2257.32,0
13815.0,22.0,8.0,7475.74,3
13816.0,24.0,2.0,571.6700000000001,0
13817.0,29.0,2.0,382.98,0
13818.0,430.0,1.0,61.28,1
13819.0,302.0,6.0,2642.35,1
13820.0,418.0,3.0,652.75,1
13821.0,145.0,6.0,1379.08,0
13822.0,6.0,2.0,632.0,0
13823.0,19.0,7.0,3403.4500000000003,0
13824.0,33.0,12.0,3314.76,3
13825.0,622.0,2.0,255.59,1
13826.0,176.0,1.0,189.5,0
13827.0,58.0,3.0,409.8,0
13828.0,22.0,1.0,209.49,0
13829.0,421.0,1.0,102.0,1
13830.0,582.0,1.0,156.85000000000002,1
13831.0,16.0,18.0,6585.54,3
13832.0,19.0,2.0,609.89,0
13833.0,159.0,2.0,700.41,0
13834.0,577.0,2.0,324.19,1
13835.0,25.0,7.0,1095.27,0
13836.0,399.0,2.0,620.37,1
13837.0,212.0,2.0,266.59000000000003,0
13838.0,6.0,10.0,1690.07,0
13839.0,486.0,1.0,139.95000000000002,1
13840.0,416.0,1.0,651.4,1
13841.0,253.0,1.0,85.0,0
13842.0,59.0,18.0,5319.34,3
13843.0,381.0,1.0,319.75,1
13844.0,11.0,1.0,361.62,0
13845.0,65.0,1.0,312.98,0
13846.0,25.0,4.0,1307.79,0
13847.0,720.0,1.0,310.72,1
13848.0,92.0,8.0,3015.0,0
13849.0,52.0,5.0,3469.3,0
13850.0,129.0,1.0,1595.48,0
13851.0,96.0,8.0,4606.46,0
13852.0,611.0,1.0,187.35000000000002,1
13853.0,57.0,1.0,1090.14,0
13854.0,9.0,39.0,11944.56,2
13855.0,501.0,4.0,1310.3400000000001,1
13856.0,169.0,11.0,1142.03,0
13857.0,393.0,6.0,1001.01,1
13858.0,57.0,1.0,216.17,0
13859.0,326.0,2.0,515.86,1
13860.0,1.0,5.0,1245.9,0
13861.0,429.0,2.0,273.26,1
13862.0,18.0,9.0,2556.09,0
13863.0,248.0,4.0,1239.55,0
13864.0,387.0,1.0,662.4000000000001,1
13865.0,58.0,4.0,501.56,0
13866.0,74.0,1.0,145.67000000000002,0
13867.0,31.0,3.0,1005.09,0
13868.0,7.0,2.0,3192.54,0
13869.0,123.0,10.0,7996.87,3
13870.0,2.0,15.0,5712.08,3
13871.0,23.0,17.0,7885.85,3
13872.0,527.0,3.0,919.57,1
13873.0,120.0,8.0,1038.92,0
13874.0,358.0,7.0,2049.15,1
13875.0,54.0,14.0,4814.37,3
13876.0,64.0,1.0,122.7,0
13877.0,86.0,3.0,449.68,0
13878.0,55.0,4.0,2416.9,0
13879.0,646.0,1.0,395.5,1
13880.0,21.0,17.0,4293.86,3
13881.0,4.0,43.0,29205.900999999645,2
13882.0,3.0,5.0,1191.13,0
13883.0,11.0,15.0,6560.02,3
13884.0,7.0,10.0,1825.03,0
13885.0,189.0,2.0,506.8,0
13886.0,71.0,1.0,243.56,0
13887.0,204.0,1.0,349.55,0
13888.0,120.0,7.0,2001.59,0
13889.0,93.0,6.0,1991.23,0
13890.0,1.0,14.0,2927.38,3
13891.0,378.0,3.0,859.21,1
13892.0,27.0,6.0,1267.6499999999999,0
13893.0,298.0,1.0,821.1,1
13894.0,24.0,3.0,564.62,0
13895.0,28.0,6.0,4008.52,0
13896.0,626.0,1.0,388.55,1
13897.0,50.0,3.0,1160.72,0
13898.0,326.0,2.0,686.4,1
13899.0,16.0,2.0,388.52,0
13900.0,183.0,6.0,1610.59,0
13901.0,72.0,15.0,5676.34,3
13902.0,632.0,5.0,29205.900999999645,2
13903.0,400.0,1.0,165.45000000000002,1
13904.0,37.0,2.0,332.64,0
13905.0,726.0,1.0,312.65,1
13906.0,409.0,1.0,42.0,1
13907.0,692.0,1.0,136.8,1
13908.0,80.0,4.0,2369.55,0
13909.0,423.0,2.0,282.85,1
13911.0,57.0,20.0,4234.99,3
13912.0,424.0,1.0,124.95,1
13913.0,507.0,1.0,42.22,1
13914.0,12.0,2.0,626.45,0
13915.0,394.0,1.0,70.80000000000001,1
13916.0,464.0,4.0,1275.81,1
13917.0,50.0,2.0,272.04,0
13918.0,50.0,2.0,1212.8400000000001,0
13919.0,59.0,4.0,1360.68,0
13920.0,432.0,4.0,1774.68,1
13921.0,402.0,4.0,730.7,1
13922.0,352.0,3.0,865.2,1
13923.0,54.0,1.0,351.13,0
13924.0,2.0,6.0,1838.8500000000001,0
13925.0,93.0,4.0,678.25,0
13926.0,23.0,1.0,223.85000000000002,0
13927.0,75.0,2.0,708.26,0
13928.0,11.0,4.0,464.57,0
13929.0,169.0,11.0,3494.1,3
13930.0,58.0,2.0,337.34,0
13931.0,96.0,11.0,5257.38,3
13932.0,295.0,1.0,307.4,1
13933.0,109.0,2.0,608.7900000000001,0
13934.0,264.0,1.0,922.1,0
13935.0,597.0,3.0,6116.92,1
13936.0,180.0,3.0,939.66,0
13937.0,169.0,2.0,880.13,0
13938.0,35.0,1.0,71.66,0
13939.0,23.0,7.0,1560.96,0
13940.0,17.0,4.0,839.14,0
13941.0,22.0,15.0,10027.18,3
13942.0,535.0,1.0,320.0,1
13943.0,578.0,1.0,246.54,1
13944.0,653.0,1.0,200.43,1
13945.0,395.0,2.0,854.15,1
13946.0,79.0,6.0,1876.23,0
13947.0,65.0,1.0,90.6,0
13948.0,361.0,4.0,548.76,1
13949.0,3.0,6.0,2427.32,0
13950.0,11.0,4.0,745.06,0
13951.0,176.0,3.0,674.45,0
13952.0,218.0,14.0,12823.521,3
13953.0,7.0,12.0,6640.68,3
13954.0,2.0,2.0,439.92,0
13955.0,154.0,3.0,544.0699999999999,0
13956.0,5.0,5.0,1019.27,0
13957.0,418.0,3.0,458.25,1
13958.0,380.0,8.0,4709.2300000000005,1
13959.0,79.0,6.0,1064.77,0
13960.0,21.0,2.0,230.22,0
13961.0,392.0,1.0,538.4,1
13962.0,22.0,3.0,362.8,0
13963.0,308.0,17.0,2860.57,3
13964.0,387.0,2.0,438.9,1
13965.0,477.0,3.0,996.61,1
13966.0,435.0,1.0,384.26,1
13967.0,146.0,2.0,166.3,0
13968.0,423.0,1.0,123.66,1
13969.0,7.0,35.0,12973.460000000001,2
13970.0,386.0,2.0,846.55,1
13971.0,19.0,14.0,4667.57,3
13972.0,71.0,2.0,190.25,0
13973.0,287.0,1.0,264.7,1
13974.0,49.0,2.0,677.72,0
13975.0,31.0,12.0,5256.4,3
13976.0,207.0,4.0,1192.36,0
13977.0,411.0,1.0,519.8100000000001,1
13978.0,15.0,2.0,196.79000000000002,0
13979.0,73.0,7.0,3379.93,0
13980.0,60.0,5.0,768.82,0
13981.0,416.0,1.0,331.14,1
13982.0,39.0,9.0,3954.29,3
13983.0,30.0,21.0,6753.89,3
13984.0,27.0,12.0,1893.8,3
13985.0,4.0,22.0,10020.86,3
13986.0,17.0,1.0,320.46,0
13987.0,380.0,2.0,682.54,1
13988.0,20.0,8.0,4757.8,3
13989.0,66.0,5.0,2026.06,0
13990.0,213.0,1.0,311.3,0
13991.0,12.0,6.0,852.88,0
13992.0,30.0,3.0,219.5,0
13993.0,43.0,19.0,6775.71,3
13994.0,4.0,6.0,2274.14,0
13995.0,15.0,14.0,3902.01,3
13996.0,386.0,2.0,895.76,1
13997.0,519.0,3.0,376.46,1
13998.0,447.0,3.0,566.7,1
13999.0,10.0,29.0,9502.26,3
14000.0,211.0,5.0,2046.3400000000001,0
14001.0,46.0,9.0,4228.85,3
14002.0,134.0,2.0,529.73,0
14003.0,726.0,1.0,209.41,1
14004.0,43.0,11.0,6258.45,3
14005.0,10.0,5.0,2874.72,0
14006.0,116.0,7.0,2196.67,0
14007.0,513.0,1.0,79.48,1
14008.0,432.0,1.0,509.04,1
14009.0,198.0,3.0,1099.91,0
14010.0,565.0,2.0,445.15,1
14011.0,480.0,2.0,457.82,1
14012.0,278.0,1.0,328.8,1
14013.0,110.0,5.0,1084.57,0
14014.0,77.0,3.0,1948.21,0
14015.0,53.0,1.0,917.34,0
14016.0,162.0,11.0,11403.41,3
14017.0,571.0,1.0,229.75,1
14018.0,645.0,1.0,367.15000000000003,1
14019.0,47.0,3.0,1421.61,0
14020.0,17.0,4.0,1249.01,0
14021.0,155.0,7.0,1716.58,0
14022.0,225.0,2.0,792.15,0
14023.0,7.0,2.0,584.07,0
14024.0,122.0,3.0,645.74,0
14025.0,465.0,8.0,4057.9,1
14026.0,471.0,2.0,713.11,1
14027.0,61.0,1.0,104.82,0
14028.0,550.0,3.0,10396.5,1
14029.0,63.0,2.0,467.66,0
14030.0,18.0,20.0,7521.8,3
14031.0,7.0,44.0,29205.900999999645,2
14032.0,2.0,16.0,4546.41,3
14033.0,555.0,1.0,109.44,1
14034.0,22.0,3.0,648.89,0
14035.0,29.0,9.0,2794.75,0
14036.0,285.0,1.0,626.65,1
14037.0,176.0,6.0,836.95,0
14038.0,78.0,5.0,3069.88,0
14039.0,33.0,2.0,267.28000000000003,0
14040.0,41.0,35.0,12523.81,2
14041.0,266.0,1.0,141.41,0
14042.0,725.0,1.0,431.98,1
14043.0,491.0,2.0,302.6,1
14044.0,27.0,10.0,3077.7,3
14045.0,109.0,16.0,10986.63,3
14046.0,284.0,1.0,154.99,1
14047.0,9.0,14.0,3968.11,3
14048.0,305.0,3.0,748.69,1
14049.0,17.0,13.0,13023.4,3
14050.0,32.0,2.0,746.36,0
14051.0,1.0,37.0,21770.98,2
14052.0,20.0,2.0,466.66,0
14053.0,124.0,4.0,572.3,0
14054.0,65.0,1.0,92.46,0
14055.0,106.0,3.0,1520.96,0
14056.0,1.0,23.0,8152.71,3
14057.0,24.0,22.0,8346.66,3
14058.0,463.0,2.0,469.19,1
14059.0,267.0,1.0,183.6,0
14060.0,5.0,30.0,8898.24,3
14061.0,507.0,3.0,917.4300000000001,1
14062.0,10.0,24.0,25585.65,2
14063.0,438.0,9.0,22710.2,2
14064.0,29.0,15.0,3260.24,3
14065.0,389.0,3.0,891.02,1
14066.0,267.0,1.0,152.55,0
14067.0,64.0,2.0,374.7,0
14068.0,320.0,4.0,1516.72,1
14069.0,515.0,2.0,225.81,1
14070.0,685.0,1.0,321.6,1
14071.0,4.0,8.0,1437.57,0
14072.0,667.0,1.0,390.85,1
14073.0,32.0,1.0,151.04,0
14074.0,623.0,1.0,219.39999999999998,1
14075.0,5.0,6.0,1734.87,0
14076.0,129.0,1.0,118.67,0
14077.0,41.0,6.0,615.0799999999999,0
14078.0,102.0,9.0,1553.47,0
14079.0,125.0,2.0,618.73,0
14080.0,33.0,5.0,1115.68,0
14081.0,302.0,10.0,4867.57,3
14082.0,365.0,2.0,413.36,1
14083.0,4.0,11.0,1082.19,0
14084.0,512.0,1.0,150.5,1
14085.0,2.0,33.0,9720.67,2
14086.0,463.0,1.0,39.95,1
14087.0,3.0,3.0,829.47,0
14088.0,10.0,16.0,29205.900999999645,2
14089.0,57.0,1.0,158.75,0
14090.0,325.0,1.0,76.32000000000001,1
14091.0,654.0,2.0,9530.08,1
14092.0,8.0,24.0,7229.45,3
14093.0,12.0,1.0,433.86,0
14094.0,440.0,1.0,311.77,1
14095.0,723.0,1.0,2.95,1
14096.0,4.0,17.0,29205.900999999645,2
14097.0,481.0,2.0,422.85999999999996,1
14098.0,37.0,1.0,147.35,0
14099.0,16.0,20.0,5750.91,3
14100.0,138.0,1.0,191.95000000000002,0
14101.0,74.0,13.0,9961.93,3
14102.0,5.0,5.0,1105.8799999999999,0
14104.0,155.0,5.0,743.53,0
14105.0,239.0,5.0,5988.83,0
14106.0,726.0,1.0,214.79999999999998,1
14107.0,52.0,11.0,4877.3,3
14108.0,31.0,4.0,1044.96,0
14109.0,73.0,1.0,144.2,0
14110.0,4.0,33.0,12987.95,2
14111.0,14.0,4.0,692.85,0
14112.0,23.0,13.0,5834.59,3
14113.0,4.0,16.0,7092.610000000001,3
14114.0,274.0,7.0,1364.09,0
14115.0,502.0,2.0,622.6700000000001,1
14116.0,20.0,5.0,1382.74,0
14117.0,144.0,1.0,90.0,0
14118.0,429.0,1.0,458.45,1
14119.0,376.0,2.0,183.37,1
14121.0,4.0,4.0,2780.15,0
14122.0,406.0,3.0,362.42,1
14123.0,726.0,1.0,436.18,1
14124.0,84.0,1.0,419.58000000000004,0
14125.0,11.0,3.0,2720.63,0
14126.0,8.0,4.0,1172.46,0
14127.0,123.0,6.0,1900.0800000000002,0
14128.0,61.0,3.0,924.21,0
14129.0,2.0,9.0,2591.34,0
14130.0,319.0,4.0,1858.77,1
14131.0,649.0,1.0,168.22,1
14132.0,2.0,11.0,3586.0299999999997,3
14133.0,130.0,4.0,911.14,0
14134.0,383.0,15.0,11123.35,3
14135.0,2.0,24.0,8839.67,3
14136.0,401.0,5.0,1570.81,1
14137.0,696.0,1.0,332.7,1
14138.0,2.0,2.0,965.8800000000001,0
14139.0,46.0,4.0,1086.8,0
14140.0,4.0,2.0,935.05,0
14141.0,3.0,4.0,915.13,0
14142.0,373.0,2.0,671.34,1
14143.0,134.0,1.0,115.8,0
14144.0,486.0,1.0,30.599999999999998,1
14145.0,47.0,7.0,7600.05,3
14146.0,9.0,12.0,9450.3,3
14147.0,78.0,9.0,2590.2,0
14148.0,234.0,2.0,466.29,0
14149.0,221.0,1.0,446.62,0
14150.0,36.0,2.0,658.64,0
14151.0,673.0,2.0,679.45,1
14152.0,75.0,7.0,1997.3400000000001,0
14153.0,483.0,1.0,233.4,1
14154.0,239.0,8.0,6460.7,3
14155.0,266.0,1.0,118.75,0
14156.0,10.0,46.0,29205.900999999645,2
14157.0,20.0,5.0,978.69,0
14158.0,40.0,1.0,507.66,0
14159.0,20.0,20.0,7860.8,3
14160.0,610.0,7.0,8421.47,1
14161.0,216.0,7.0,2996.93,0
14162.0,174.0,2.0,289.36,0
14163.0,87.0,5.0,2594.62,0
14164.0,71.0,2.0,1631.77,0
14165.0,276.0,1.0,120.44,1
14166.0,505.0,2.0,251.15,1
14167.0,39.0,8.0,1274.29,0
14168.0,421.0,2.0,370.45,1
14169.0,431.0,2.0,621.51,1
14170.0,375.0,3.0,570.18,1
14171.0,98.0,2.0,498.79,0
14172.0,605.0,3.0,369.02,1
14173.0,11.0,6.0,586.0,0
14174.0,33.0,1.0,134.46,0
14175.0,60.0,8.0,7678.88,3
14176.0,297.0,5.0,756.46,1
14177.0,86.0,13.0,2209.69,3
14178.0,9.0,7.0,1600.26,0
14179.0,41.0,2.0,701.57,0
14180.0,11.0,33.0,6117.5,3
14181.0,411.0,2.0,308.35,1
14182.0,444.0,4.0,678.77,1
14183.0,411.0,2.0,278.34000000000003,1
14184.0,67.0,1.0,452.89,0
14185.0,331.0,1.0,197.65,1
14186.0,427.0,5.0,1550.63,1
14187.0,474.0,1.0,123.5,1
14188.0,31.0,6.0,2054.36,0
14189.0,2.0,16.0,5503.15,3
14190.0,666.0,1.0,79.9,1
14191.0,2.0,15.0,4817.66,3
14192.0,388.0,1.0,293.74,1
14193.0,68.0,3.0,1210.19,0
14194.0,5.0,36.0,18670.59,2
14195.0,202.0,6.0,2615.6,0
14196.0,107.0,1.0,335.52,0
14197.0,411.0,1.0,390.05,1
14198.0,18.0,9.0,1569.73,0
14199.0,218.0,4.0,1091.7,0
14200.0,617.0,1.0,379.2,1
14201.0,60.0,10.0,1193.54,0
14202.0,381.0,3.0,847.76,1
14203.0,397.0,1.0,339.34,1
14204.0,2.0,4.0,1024.83,0
14205.0,17.0,9.0,2414.2,0
14206.0,239.0,3.0,1185.01,0
14207.0,688.0,1.0,157.8,1
14208.0,95.0,2.0,567.05,0
14209.0,11.0,15.0,4993.27,3
14210.0,106.0,16.0,5556.570000000001,3
14211.0,53.0,18.0,4402.29,3
14212.0,90.0,2.0,2190.14,0
14213.0,405.0,1.0,1192.2,1
14214.0,31.0,5.0,1004.38,0
14215.0,12.0,9.0,3250.33,0
14216.0,3.0,5.0,2150.04,0
14217.0,2.0,23.0,3298.59,3
14218.0,43.0,1.0,169.48000000000002,0
14219.0,4.0,3.0,633.83,0
14220.0,247.0,4.0,1515.0,0
14221.0,42.0,17.0,6517.49,3
14222.0,177.0,1.0,683.17,0
14223.0,92.0,3.0,991.13,0
14224.0,110.0,9.0,1841.71,0
14225.0,435.0,4.0,2031.07,1
14226.0,29.0,6.0,2985.13,0
14227.0,26.0,15.0,6368.71,3
14228.0,438.0,3.0,745.5,1
14229.0,52.0,7.0,2594.04,0
14230.0,436.0,3.0,979.8000000000001,1
14231.0,184.0,4.0,1235.6200000000001,0
14232.0,43.0,5.0,2048.07,0
14233.0,49.0,7.0,2904.27,0
14234.0,22.0,4.0,754.12,0
14235.0,75.0,9.0,4717.99,3
14236.0,81.0,5.0,1555.34,0
14237.0,373.0,2.0,471.14,1
14238.0,326.0,3.0,434.23,1
14239.0,43.0,21.0,4263.17,3
14240.0,30.0,3.0,1247.49,0
14241.0,184.0,2.0,333.70000000000005,0
14242.0,235.0,2.0,280.55,0
14243.0,9.0,17.0,7217.75,3
14244.0,661.0,1.0,366.41999999999996,1
14245.0,220.0,2.0,1693.45,0
14246.0,111.0,3.0,1474.06,0
14247.0,278.0,5.0,753.56,0
14248.0,318.0,3.0,1032.95,1
14249.0,411.0,12.0,5400.461,1
14250.0,7.0,3.0,1904.05,0
14251.0,2.0,5.0,2879.7000000000003,0
14252.0,381.0,1.0,350.99,1
14253.0,493.0,2.0,363.40000000000003,1
14254.0,433.0,1.0,601.03,1
14255.0,546.0,1.0,1000.63,1
14256.0,260.0,5.0,2460.79,0
14257.0,64.0,9.0,5954.45,3
14258.0,9.0,25.0,29205.900999999645,2
14259.0,142.0,1.0,120.0,0
14260.0,471.0,3.0,824.28,1
14261.0,51.0,2.0,1163.45,0
14262.0,8.0,8.0,2618.23,0
14263.0,423.0,1.0,322.93,1
14264.0,155.0,6.0,1517.3600000000001,0
14265.0,109.0,4.0,1373.35,0
14266.0,428.0,1.0,40.56,1
14267.0,163.0,3.0,1516.24,0
14268.0,471.0,1.0,354.85,1
14269.0,439.0,1.0,295.73,1
14270.0,332.0,1.0,492.65000000000003,1
14271.0,226.0,2.0,214.18,0
14272.0,74.0,4.0,920.81,0
14273.0,51.0,4.0,559.97,0
14274.0,686.0,1.0,256.6,1
14275.0,396.0,6.0,1189.3799999999999,1
14276.0,99.0,7.0,2102.68,0
14277.0,15.0,9.0,17197.61,3
14278.0,410.0,1.0,205.83,1
14279.0,521.0,2.0,191.86,1
14280.0,197.0,1.0,134.04,0
14281.0,408.0,1.0,245.15,1
14282.0,3.0,25.0,7250.76,3
14283.0,463.0,4.0,628.4399999999999,1
14284.0,31.0,3.0,1299.65,0
14285.0,21.0,8.0,3284.42,0
14286.0,24.0,7.0,8479.76,3
14287.0,8.0,3.0,176.63,0
14288.0,213.0,1.0,426.6,0
14289.0,9.0,6.0,911.26,0
14290.0,11.0,8.0,4516.56,3
14291.0,2.0,23.0,7904.1,3
14292.0,8.0,16.0,9226.25,3
14293.0,3.0,9.0,2903.01,0
14294.0,407.0,1.0,375.34,1
14295.0,40.0,5.0,2362.91,0
14296.0,421.0,2.0,456.40000000000003,1
14297.0,18.0,4.0,1305.33,0
14298.0,8.0,46.0,29205.900999999645,2
14299.0,8.0,27.0,14070.25,2
14300.0,19.0,1.0,43.2,0
14301.0,117.0,4.0,1992.18,0
14302.0,431.0,3.0,742.9000000000001,1
14303.0,407.0,2.0,277.94,1
14304.0,223.0,3.0,1725.01,0
14305.0,71.0,3.0,1858.96,0
14306.0,51.0,6.0,3151.4,0
14307.0,89.0,10.0,4287.92,3
14308.0,549.0,2.0,1147.02,1
14309.0,8.0,11.0,3780.81,3
14310.0,433.0,1.0,492.1,1
14311.0,243.0,2.0,516.45,0
14312.0,47.0,11.0,3090.29,3
14314.0,107.0,2.0,229.8,0
14315.0,45.0,8.0,3197.82,0
14316.0,422.0,5.0,1370.34,1
14317.0,65.0,1.0,508.58000000000004,0
14318.0,460.0,1.0,158.02,1
14319.0,424.0,1.0,494.85,1
14320.0,207.0,5.0,1346.75,0
14321.0,11.0,7.0,2218.06,0
14322.0,429.0,4.0,474.1,1
14323.0,115.0,2.0,605.0600000000001,0
14324.0,410.0,2.0,701.61,1
14325.0,570.0,1.0,245.48000000000002,1
14326.0,242.0,3.0,940.98,0
14327.0,163.0,6.0,1894.93,0
14328.0,438.0,1.0,445.05,1
14329.0,17.0,15.0,9887.62,3
14330.0,624.0,1.0,200.63,1
14331.0,124.0,2.0,462.65999999999997,0
14332.0,23.0,5.0,1917.41,0
14333.0,68.0,1.0,415.2,0
14334.0,17.0,12.0,4318.48,3
14335.0,16.0,2.0,454.86,0
14336.0,17.0,4.0,1614.91,0
14338.0,161.0,3.0,928.1,0
14339.0,243.0,2.0,620.27,0
14340.0,219.0,1.0,134.7,0
14341.0,45.0,18.0,4452.02,3
14342.0,21.0,6.0,918.44,0
14343.0,421.0,4.0,1079.66,1
14344.0,127.0,20.0,2993.05,3
14345.0,39.0,1.0,108.97999999999999,0
14346.0,121.0,5.0,2315.75,0
14347.0,726.0,1.0,82.6,1
14348.0,260.0,1.0,409.57,0
14349.0,10.0,1.0,133.5,0
14350.0,274.0,3.0,972.03,0
14351.0,165.0,1.0,51.0,0
14352.0,157.0,4.0,1078.96,0
14353.0,215.0,3.0,376.5,0
14354.0,6.0,2.0,163.62,0
14355.0,366.0,3.0,840.0500000000001,1
14356.0,80.0,2.0,701.23,0
14357.0,43.0,1.0,225.12,0
14358.0,389.0,2.0,400.06,1
14359.0,19.0,3.0,912.18,0
14360.0,32.0,4.0,2118.03,0
14361.0,579.0,1.0,214.70999999999998,1
14362.0,22.0,1.0,151.5,0
14363.0,402.0,2.0,227.47000000000003,1
14364.0,109.0,8.0,3717.35,0
14365.0,395.0,2.0,634.68,1
14366.0,525.0,1.0,136.0,1
14367.0,8.0,16.0,9227.82,3
14368.0,320.0,1.0,155.0,1
14369.0,642.0,2.0,469.13,1
14370.0,451.0,6.0,1175.78,1
14371.0,295.0,1.0,100.5,1
14372.0,443.0,2.0,860.08,1
14373.0,358.0,1.0,76.55,1
14374.0,541.0,1.0,108.0,1
14375.0,185.0,3.0,1106.82,0
14376.0,683.0,1.0,215.46,1
14377.0,191.0,2.0,617.05,0
14378.0,622.0,1.0,131.25,1
14379.0,44.0,4.0,1265.16,0
14380.0,682.0,1.0,48.96,1
14381.0,52.0,2.0,625.9399999999999,0
14382.0,26.0,2.0,1193.6299999999999,0
14383.0,38.0,3.0,1247.69,0
14384.0,501.0,1.0,58.5,1
14385.0,9.0,3.0,202.11,0
14386.0,297.0,1.0,142.4,1
14387.0,33.0,3.0,1727.6,0
14388.0,10.0,16.0,6388.2,3
14389.0,65.0,5.0,1898.01,0
14390.0,10.0,13.0,6150.03,3
14391.0,577.0,1.0,135.6,1
14392.0,432.0,1.0,266.4,1
14393.0,218.0,1.0,67.95,0
14394.0,565.0,1.0,93.8,1
14395.0,2.0,20.0,7801.93,3
14396.0,65.0,7.0,1969.38,0
14397.0,3.0,19.0,2612.96,3
14398.0,401.0,2.0,707.79,1
14399.0,394.0,8.0,2108.21,1
14400.0,149.0,3.0,1732.47,0
14401.0,4.0,22.0,6795.9,3
14402.0,652.0,1.0,285.6,1
14403.0,130.0,6.0,1880.51,0
14404.0,34.0,13.0,2724.13,3
14405.0,387.0,1.0,195.0,1
14406.0,119.0,1.0,156.75,0
14407.0,107.0,6.0,2157.73,0
14408.0,11.0,11.0,4102.27,3
14409.0,71.0,9.0,3427.29,0
14410.0,92.0,11.0,2631.9,3
14411.0,311.0,1.0,1063.0,1
14412.0,43.0,3.0,1426.19,0
14413.0,362.0,4.0,764.52,1
14414.0,92.0,8.0,2399.33,0
14415.0,1.0,23.0,11980.09,3
14416.0,22.0,2.0,490.22,0
14417.0,388.0,1.0,524.65,1
14418.0,4.0,3.0,1937.25,0
14419.0,11.0,7.0,1254.64,0
14420.0,99.0,4.0,1639.17,0
14421.0,57.0,6.0,2469.37,0
14422.0,1.0,19.0,10271.52,3
14423.0,218.0,3.0,916.6099999999999,0
14424.0,18.0,1.0,322.08,0
14425.0,435.0,3.0,661.39,1
14426.0,24.0,17.0,11727.94,3
14427.0,50.0,4.0,1263.52,0
14428.0,7.0,5.0,1224.06,0
14429.0,404.0,1.0,516.28,1
14430.0,512.0,3.0,1220.9,1
14431.0,303.0,4.0,2614.2,1
14432.0,10.0,6.0,2248.5,0
14433.0,466.0,1.0,280.7,1
14434.0,22.0,6.0,1372.8,0
14435.0,502.0,1.0,90.42,1
14436.0,99.0,2.0,271.70000000000005,0
14437.0,366.0,5.0,873.34,1
14438.0,306.0,1.0,131.9,1
14439.0,320.0,5.0,9443.04,3
14440.0,8.0,13.0,5982.03,3
14441.0,1.0,11.0,4611.6900000000005,3
14442.0,205.0,7.0,5367.0199999999995,0
14443.0,54.0,5.0,2082.97,0
14444.0,456.0,1.0,120.44,1
14445.0,456.0,1.0,221.65,1
14446.0,1.0,5.0,1200.28,0
14447.0,19.0,6.0,1711.73,0
14448.0,9.0,2.0,375.35,0
14449.0,19.0,8.0,2230.96,0
14450.0,181.0,7.0,1128.44,0
14451.0,60.0,12.0,3258.68,3
14452.0,11.0,4.0,658.95,0
14453.0,190.0,1.0,119.93,0
14454.0,376.0,5.0,977.3,1
14455.0,432.0,4.0,617.72,1
14456.0,5.0,9.0,3017.28,0
14457.0,311.0,1.0,113.64,1
14458.0,381.0,1.0,228.07,1
14459.0,155.0,2.0,5375.741,0
14460.0,110.0,9.0,1093.5,0
14461.0,148.0,13.0,6676.91,3
14462.0,66.0,12.0,2242.81,3
14463.0,98.0,4.0,786.5699999999999,0
14464.0,568.0,2.0,111.0,1
14465.0,247.0,11.0,3925.85,3
14466.0,29.0,13.0,4267.15,3
14467.0,18.0,12.0,2203.2400000000002,3
14468.0,726.0,1.0,204.24,1
14469.0,416.0,4.0,2093.46,1
14470.0,12.0,3.0,712.04,0
14471.0,591.0,2.0,400.95,1
